Number of threads is 25.
generating uniform projection
output path ../h5_projected/g1040_0016_binary_search_10000_fib is not exist, create output path.
rank 14, cnt =  194
rank  7, saving output file r07_09_map.h5
rank  9, cnt =  190
rank 22, cnt =  216
rank 21, cnt =  224
rank  5, cnt =  211
rank 13, cnt =  188
rank  8, cnt =  225
rank 20, cnt =  230
rank 24, cnt =  192
rank 23, cnt =  202
rank  0, cnt =  241
rank 12, cnt =  210
rank  2, cnt =  194
rank 07, saving output file r07_09_mcf.h5
rank  3, cnt =  191
rank 18, cnt =  217
rank 10, cnt =  187
rank 19, cnt =  208
rank  6, cnt =  220
rank 15, cnt =  205
rank  7, cnt =  226
rank  4, cnt =  233
rank 14, cnt =  195
rank  9, cnt =  191
rank  0, cnt =  242
rank 16, cnt =  180
rank 20, cnt =  231
rank 22, cnt =  217
rank 21, cnt =  225
rank 17, cnt =  196
rank 23, cnt =  203
rank 24, cnt =  193
rank  8, saving output file r08_09_map.h5
rank  1, cnt =  197
rank 18, cnt =  218
rank  5, cnt =  212
rank 11, cnt =  183
rank 13, cnt =  189
rank 19, cnt =  209
rank 12, cnt =  211
rank  2, cnt =  195
rank  3, cnt =  192
rank  7, cnt =  227
rank 08, saving output file r08_09_mcf.h5
rank  0, cnt =  243
rank 15, cnt =  206
rank 10, cnt =  188
rank  6, cnt =  221
rank  9, cnt =  192
rank  4, cnt =  234
rank 14, cnt =  196
rank  8, cnt =  226
rank 18, cnt =  219
rank 20, cnt =  232
rank 23, cnt =  204
rank  21, saving output file r21_09_map.h5
rank 24, cnt =  194
rank 19, cnt =  210
rank 22, cnt =  218
rank  5, cnt =  213
rank  3, cnt =  193
rank 17, cnt =  197
rank 16, cnt =  181
rank 12, cnt =  212
rank  0, cnt =  244
rank  2, cnt =  196
rank 13, cnt =  190
rank 21, saving output file r21_09_mcf.h5
rank 15, cnt =  207
rank 21, cnt =  226
rank  8, cnt =  227
rank  1, cnt =  198
rank 18, cnt =  220
rank  9, cnt =  193
rank  7, cnt =  228
rank 11, cnt =  184
rank 10, cnt =  189
rank 19, cnt =  211
rank 23, cnt =  205
rank 14, cnt =  197
rank  4, cnt =  235
rank 24, cnt =  195
rank  6, cnt =  222
rank 20, cnt =  233
rank 22, cnt =  219
rank  0, cnt =  245
rank  5, cnt =  214
rank  3, cnt =  194
rank 13, cnt =  191
rank 12, cnt =  213
rank 21, cnt =  227
rank  8, cnt =  228
rank 16, cnt =  182
rank 15, cnt =  208
rank  2, cnt =  197
rank 18, cnt =  221
rank 19, cnt =  212
rank  7, cnt =  229
rank 17, cnt =  198
rank 23, cnt =  206
rank 24, cnt =  196
rank  9, cnt =  194
rank  4, cnt =  236
rank  0, cnt =  246
rank  3, cnt =  195
rank 14, cnt =  198
rank 10, cnt =  190
rank 11, cnt =  185
rank  1, cnt =  199
rank 20, cnt =  234
rank 21, cnt =  228
rank  8, cnt =  229
rank 22, cnt =  220
rank  5, cnt =  215
rank 18, cnt =  222
rank 13, cnt =  192
rank 15, cnt =  209
rank 12, cnt =  214
rank 19, cnt =  213
rank  6, cnt =  223
rank 23, cnt =  207
rank 16, cnt =  183
rank  7, cnt =  230
rank  2, cnt =  198
rank  0, cnt =  247
rank 24, cnt =  197
rank 21, cnt =  229
rank  3, cnt =  196
rank  4, cnt =  237
rank  8, cnt =  230
rank 17, cnt =  199
rank 14, cnt =  199
rank 10, cnt =  191
rank 13, cnt =  193
rank 11, cnt =  186
rank 22, cnt =  221
rank 20, cnt =  235
rank 18, cnt =  223
rank  9, cnt =  195
rank 19, cnt =  214
rank 12, cnt =  215
rank  5, cnt =  216
rank 15, cnt =  210
rank 23, cnt =  208
rank  1, cnt =  200
rank  0, cnt =  248
rank 24, cnt =  198
rank 21, cnt =  230
rank  7, cnt =  231
rank  3, cnt =  197
rank  2, cnt =  199
rank  8, cnt =  231
rank 16, cnt =  184
rank  6, cnt =  224
rank  4, cnt =  238
rank 12, cnt =  216
rank 13, cnt =  194
rank 19, cnt =  215
rank 15, cnt =  211
rank 18, cnt =  224
rank 22, cnt =  222
rank 14, cnt =  200
rank 23, cnt =  209
rank 10, cnt =  192
rank 20, cnt =  236
rank  5, cnt =  217
rank 11, cnt =  187
rank 21, cnt =  231
rank 17, cnt =  200
rank  9, cnt =  196
rank  0, cnt =  249
rank  8, cnt =  232
rank 24, cnt =  199
rank  7, cnt =  232
rank  3, cnt =  198
rank 12, cnt =  217
rank 19, cnt =  216
rank 13, cnt =  195
rank  2, cnt =  200
rank 15, cnt =  212
rank  1, saving output file r01_08_map.h5
rank  4, cnt =  239
rank 16, cnt =  185
rank 18, cnt =  225
rank 21, cnt =  232
rank 23, cnt =  210
rank 22, cnt =  223
rank  5, cnt =  218
rank  8, cnt =  233
rank  6, cnt =  225
rank  14, saving output file r14_08_map.h5
rank 20, cnt =  237
rank  0, cnt =  250
rank 10, cnt =  193
rank 11, cnt =  188
rank 01, saving output file r01_08_mcf.h5
rank 12, cnt =  218
rank 24, cnt =  200
rank 13, cnt =  196
rank 15, cnt =  213
rank  7, cnt =  233
rank  3, cnt =  199
rank 19, cnt =  217
rank  9, cnt =  197
rank 23, cnt =  211
rank  17, saving output file r17_08_map.h5
rank 14, saving output file r14_08_mcf.h5
rank 21, cnt =  233
rank  1, cnt =  201
rank  18, saving output file r18_09_map.h5
rank 16, cnt =  186
rank  4, cnt =  240
rank  8, cnt =  234
rank 22, cnt =  224
rank  2, saving output file r02_08_map.h5
rank 14, cnt =  201
rank 12, cnt =  219
rank  5, cnt =  219
rank 15, cnt =  214
rank  0, saving output file r00_10_map.h5
rank 13, cnt =  197
rank 19, cnt =  218
rank 17, saving output file r17_08_mcf.h5
rank 18, saving output file r18_09_mcf.h5
rank 10, cnt =  194
rank 20, cnt =  238
rank 11, cnt =  189
rank  6, saving output file r06_09_map.h5
rank 23, cnt =  212
rank 21, cnt =  234
rank  1, cnt =  202
rank  7, cnt =  234
rank  24, saving output file r24_08_map.h5
rank  3, cnt =  200
rank 18, cnt =  226
rank 02, saving output file r02_08_mcf.h5
rank 00, saving output file r00_10_mcf.h5
rank  8, cnt =  235
rank 17, cnt =  201
rank 06, saving output file r06_09_mcf.h5
rank 12, cnt =  220
rank 16, cnt =  187
rank 14, cnt =  202
rank  9, cnt =  198
rank  0, cnt =  251
rank 22, cnt =  225
rank 15, cnt =  215
rank 24, saving output file r24_08_mcf.h5
rank  2, cnt =  201
rank 19, cnt =  219
rank 13, cnt =  198
rank 21, cnt =  235
rank 20, cnt =  239
rank  6, cnt =  226
rank  5, cnt =  220
rank  4, cnt =  241
rank 23, cnt =  213
rank  1, cnt =  203
rank 18, cnt =  227
rank 10, cnt =  195
rank 24, cnt =  201
rank  7, cnt =  235
rank 11, cnt =  190
rank  8, cnt =  236
rank 12, cnt =  221
rank  3, saving output file r03_08_map.h5
rank  0, cnt =  252
rank 15, cnt =  216
rank 21, cnt =  236
rank 20, cnt =  240
rank 16, cnt =  188
rank 17, cnt =  202
rank  6, cnt =  227
rank 23, cnt =  214
rank 03, saving output file r03_08_mcf.h5
rank 13, cnt =  199
rank  1, cnt =  204
rank 14, cnt =  203
rank 18, cnt =  228
rank 19, cnt =  220
rank  5, cnt =  221
rank  2, cnt =  202
rank 12, cnt =  222
rank 24, cnt =  202
rank  8, cnt =  237
rank  22, saving output file r22_09_map.h5
rank  9, cnt =  199
rank  3, cnt =  201
rank  7, cnt =  236
rank  4, cnt =  242
rank 10, cnt =  196
rank 11, cnt =  191
rank 21, cnt =  237
rank  0, cnt =  253
rank 15, cnt =  217
rank  6, cnt =  228
rank 20, cnt =  241
rank 18, cnt =  229
rank 23, cnt =  215
rank 22, saving output file r22_09_mcf.h5
rank  1, cnt =  205
rank  8, cnt =  238
rank 19, cnt =  221
rank 12, cnt =  223
rank 16, cnt =  189
rank 24, cnt =  203
rank  2, cnt =  203
rank 13, cnt =  200
rank  5, cnt =  222
rank  3, cnt =  202
rank 14, cnt =  204
rank 17, cnt =  203
rank 21, cnt =  238
rank 22, cnt =  226
rank  6, cnt =  229
rank  7, cnt =  237
rank  0, cnt =  254
rank  4, cnt =  243
rank 18, cnt =  230
rank 15, cnt =  218
rank 20, cnt =  242
rank 11, cnt =  192
rank  9, cnt =  200
rank 23, cnt =  216
rank  1, cnt =  206
rank 10, cnt =  197
rank  8, cnt =  239
rank 12, cnt =  224
rank 24, cnt =  204
rank  2, cnt =  204
rank 19, cnt =  222
rank  5, cnt =  223
rank 22, cnt =  227
rank 16, cnt =  190
rank 21, cnt =  239
rank  0, cnt =  255
rank 17, cnt =  204
rank  6, cnt =  230
rank  3, cnt =  203
rank 18, cnt =  231
rank 15, cnt =  219
rank  13, saving output file r13_08_map.h5
rank 20, cnt =  243
rank  7, cnt =  238
rank  8, cnt =  240
rank  1, cnt =  207
rank 23, cnt =  217
rank 12, cnt =  225
rank 24, cnt =  205
rank 14, cnt =  205
rank  2, cnt =  205
rank 22, cnt =  228
rank  4, cnt =  244
rank  9, saving output file r09_08_map.h5
rank 11, cnt =  193
rank 10, cnt =  198
rank  0, cnt =  256
rank 21, cnt =  240
rank 18, cnt =  232
rank 19, cnt =  223
rank 13, saving output file r13_08_mcf.h5
rank  3, cnt =  204
rank  5, cnt =  224
rank 17, cnt =  205
rank  6, cnt =  231
rank  8, cnt =  241
rank 09, saving output file r09_08_mcf.h5
rank 15, cnt =  220
rank 16, cnt =  191
rank  1, cnt =  208
rank 23, cnt =  218
rank 20, cnt =  244
rank 13, cnt =  201
rank  7, cnt =  239
rank 22, cnt =  229
rank  12, saving output file r12_09_map.h5
rank  0, cnt =  257
rank 24, cnt =  206
rank  2, cnt =  206
rank 21, cnt =  241
rank  9, cnt =  201
rank 18, cnt =  233
rank  4, cnt =  245
rank 11, cnt =  194
rank 10, cnt =  199
rank 17, cnt =  206
rank  8, cnt =  242
rank 12, saving output file r12_09_mcf.h5
rank 19, cnt =  224
rank  3, cnt =  205
rank  1, cnt =  209
rank  6, cnt =  232
rank 23, cnt =  219
rank 22, cnt =  230
rank 14, cnt =  206
rank 20, cnt =  245
rank  0, cnt =  258
rank 12, cnt =  226
rank 15, cnt =  221
rank 16, cnt =  192
rank 21, cnt =  242
rank 18, cnt =  234
rank  5, cnt =  225
rank 24, cnt =  207
rank  2, cnt =  207
rank  9, cnt =  202
rank 13, cnt =  202
rank  7, cnt =  240
rank  8, cnt =  243
rank  4, cnt =  246
rank 17, cnt =  207
rank 11, cnt =  195
rank 22, cnt =  231
rank  1, cnt =  210
rank 10, cnt =  200
rank  0, cnt =  259
rank 19, cnt =  225
rank 23, cnt =  220
rank  6, cnt =  233
rank 21, cnt =  243
rank 12, cnt =  227
rank 18, cnt =  235
rank 24, cnt =  208
rank  2, cnt =  208
rank 16, cnt =  193
rank 20, cnt =  246
rank  3, cnt =  206
rank 15, cnt =  222
rank  9, cnt =  203
rank  8, cnt =  244
rank 17, cnt =  208
rank 13, cnt =  203
rank 22, cnt =  232
rank  5, saving output file r05_09_map.h5
rank  4, cnt =  247
rank  0, cnt =  260
rank  6, cnt =  234
rank 21, cnt =  244
rank 18, cnt =  236
rank 14, cnt =  207
rank  1, cnt =  211
rank 23, cnt =  221
rank 12, cnt =  228
rank  7, cnt =  241
rank 24, cnt =  209
rank 11, cnt =  196
rank  2, cnt =  209
rank  10, saving output file r10_08_map.h5
rank 16, cnt =  194
rank  8, cnt =  245
rank  9, cnt =  204
rank 05, saving output file r05_09_mcf.h5
rank 20, cnt =  247
rank  19, saving output file r19_09_map.h5
rank 22, cnt =  233
rank 15, cnt =  223
rank 17, cnt =  209
rank  0, cnt =  261
rank 18, cnt =  237
rank 12, cnt =  229
rank  6, cnt =  235
rank  3, cnt =  207
rank  5, cnt =  226
rank 10, saving output file r10_08_mcf.h5
rank 21, cnt =  245
rank  1, cnt =  212
rank  4, cnt =  248
rank 13, cnt =  204
rank 23, cnt =  222
rank 19, saving output file r19_09_mcf.h5
rank 24, cnt =  210
rank  8, cnt =  246
rank  2, cnt =  210
rank 10, cnt =  201
rank  9, cnt =  205
rank 22, cnt =  234
rank 16, cnt =  195
rank  0, cnt =  262
rank 19, cnt =  226
rank 12, cnt =  230
rank 11, cnt =  197
rank 20, cnt =  248
rank 18, cnt =  238
rank  6, cnt =  236
rank  7, cnt =  242
rank 14, cnt =  208
rank 17, cnt =  210
rank  1, cnt =  213
rank 15, cnt =  224
rank 21, cnt =  246
rank  5, cnt =  227
rank  8, cnt =  247
rank  4, cnt =  249
rank  3, cnt =  208
rank 24, cnt =  211
rank  2, cnt =  211
rank 23, cnt =  223
rank 22, cnt =  235
rank  9, cnt =  206
rank 12, cnt =  231
rank 13, cnt =  205
rank 10, cnt =  202
rank  0, cnt =  263
rank 18, cnt =  239
rank  6, cnt =  237
rank 16, cnt =  196
rank 19, cnt =  227
rank 20, cnt =  249
rank 17, cnt =  211
rank 11, cnt =  198
rank  1, cnt =  214
rank 21, cnt =  247
rank  8, cnt =  248
rank 12, cnt =  232
rank  7, cnt =  243
rank 24, cnt =  212
rank  0, cnt =  264
rank  2, cnt =  212
rank  4, cnt =  250
rank 14, cnt =  209
rank  5, cnt =  228
rank 18, cnt =  240
rank  9, cnt =  207
rank 23, cnt =  224
rank  6, cnt =  238
rank 10, cnt =  203
rank 15, cnt =  225
rank 22, cnt =  236
rank 19, cnt =  228
rank  3, cnt =  209
rank 13, cnt =  206
rank 17, cnt =  212
rank 16, cnt =  197
rank 20, cnt =  250
rank  1, cnt =  215
rank 21, cnt =  248
rank 12, cnt =  233
rank  8, cnt =  249
rank 11, cnt =  199
rank  0, cnt =  265
rank  2, cnt =  213
rank 24, cnt =  213
rank 18, cnt =  241
rank  6, cnt =  239
rank  4, saving output file r04_10_map.h5
rank 10, cnt =  204
rank 19, cnt =  229
rank  9, cnt =  208
rank 23, cnt =  225
rank  5, cnt =  229
rank 22, cnt =  237
rank 14, cnt =  210
rank  7, cnt =  244
rank 17, cnt =  213
rank  1, cnt =  216
rank 12, cnt =  234
rank 04, saving output file r04_10_mcf.h5
rank  0, cnt =  266
rank 13, cnt =  207
rank  20, saving output file r20_10_map.h5
rank  3, cnt =  210
rank 18, cnt =  242
rank 16, cnt =  198
rank  6, cnt =  240
rank  8, cnt =  250
rank  2, cnt =  214
rank  15, saving output file r15_09_map.h5
rank 24, cnt =  214
rank 19, cnt =  230
rank 21, cnt =  249
rank  4, cnt =  251
rank 11, cnt =  200
rank  9, cnt =  209
rank 10, cnt =  205
rank 20, saving output file r20_10_mcf.h5
rank 22, cnt =  238
rank  5, cnt =  230
rank  23, saving output file r23_09_map.h5
rank 15, saving output file r15_09_mcf.h5
rank 17, cnt =  214
rank  0, cnt =  267
rank  1, cnt =  217
rank 18, cnt =  243
rank 12, cnt =  235
rank 20, cnt =  251
rank  6, cnt =  241
rank  3, cnt =  211
rank 14, cnt =  211
rank 19, cnt =  231
rank  2, cnt =  215
rank  4, cnt =  252
rank 24, cnt =  215
rank 15, cnt =  226
rank  8, saving output file r08_10_map.h5
rank  7, cnt =  245
rank 13, cnt =  208
rank 23, saving output file r23_09_mcf.h5
rank 21, cnt =  250
rank 16, cnt =  199
rank  9, cnt =  210
rank 22, cnt =  239
rank  11, saving output file r11_08_map.h5
rank 08, saving output file r08_10_mcf.h5
rank  0, cnt =  268
rank 23, cnt =  226
rank  1, cnt =  218
rank 17, cnt =  215
rank 10, cnt =  206
rank 20, cnt =  252
rank  5, cnt =  231
rank  6, cnt =  242
rank 18, cnt =  244
rank  3, cnt =  212
rank 19, cnt =  232
rank  8, cnt =  251
rank  4, cnt =  253
rank  2, cnt =  216
rank 12, cnt =  236
rank 24, cnt =  216
rank 11, saving output file r11_08_mcf.h5
rank 14, cnt =  212
rank  9, cnt =  211
rank  0, cnt =  269
rank 15, cnt =  227
rank 13, cnt =  209
rank  21, saving output file r21_10_map.h5
rank 22, cnt =  240rank 16, cnt =  200

rank 11, cnt =  201
rank 20, cnt =  253
rank  1, cnt =  219
rank 23, cnt =  227
rank 17, cnt =  216
rank  5, cnt =  232
rank  6, cnt =  243
rank  7, cnt =  246
rank 18, cnt =  245
rank 19, cnt =  233
rank  4, cnt =  254
rank  3, cnt =  213
rank  8, cnt =  252
rank  2, cnt =  217
rank 10, cnt =  207
rank 24, cnt =  217
rank 21, saving output file r21_10_mcf.h5
rank  9, cnt =  212
rank 12, cnt =  237
rank  0, cnt =  270
rank 22, cnt =  241
rank 20, cnt =  254
rank 14, cnt =  213
rank 11, cnt =  202
rank  1, cnt =  220
rank 17, cnt =  217
rank 21, cnt =  251
rank 23, cnt =  228
rank  5, cnt =  233
rank  6, cnt =  244
rank 19, cnt =  234
rank  8, cnt =  253
rank 15, cnt =  228
rank 13, cnt =  210
rank 18, cnt =  246
rank  16, saving output file r16_08_map.h5
rank  3, cnt =  214
rank  4, cnt =  255
rank  2, cnt =  218
rank 24, cnt =  218
rank  0, cnt =  271
rank  9, cnt =  213
rank  7, cnt =  247
rank 10, cnt =  208
rank 20, cnt =  255
rank 22, cnt =  242
rank 12, cnt =  238
rank 16, saving output file r16_08_mcf.h5
rank 21, cnt =  252
rank 11, cnt =  203
rank  1, cnt =  221
rank  5, cnt =  234
rank 23, cnt =  229
rank 19, cnt =  235
rank 17, cnt =  218
rank  6, cnt =  245
rank  8, cnt =  254
rank 14, cnt =  214
rank  3, cnt =  215
rank  2, cnt =  219
rank 24, cnt =  219
rank 16, cnt =  201
rank 18, cnt =  247
rank  4, cnt =  256
rank 15, cnt =  229
rank  0, cnt =  272
rank  9, cnt =  214
rank 13, cnt =  211
rank 20, cnt =  256
rank 22, cnt =  243
rank 21, cnt =  253
rank  5, cnt =  235
rank 10, cnt =  209
rank 19, cnt =  236
rank 23, cnt =  230
rank  8, cnt =  255
rank  1, cnt =  222
rank 17, cnt =  219
rank 12, cnt =  239
rank 11, cnt =  204
rank  6, cnt =  246
rank  7, cnt =  248
rank  3, cnt =  216
rank  2, cnt =  220
rank 24, cnt =  220
rank 20, cnt =  257
rank 18, cnt =  248
rank  0, cnt =  273
rank  9, cnt =  215
rank 14, cnt =  215
rank 22, cnt =  244
rank 16, cnt =  202
rank  4, cnt =  257
rank 21, cnt =  254
rank  5, cnt =  236
rank 19, cnt =  237
rank 10, cnt =  210
rank  8, cnt =  256
rank 15, cnt =  230
rank 13, cnt =  212
rank 23, cnt =  231
rank 17, cnt =  220
rank 11, cnt =  205
rank  1, cnt =  223
rank 12, cnt =  240
rank  6, cnt =  247
rank  3, cnt =  217
rank 20, cnt =  258
rank  2, cnt =  221
rank 22, cnt =  245
rank 21, cnt =  255
rank  9, cnt =  216
rank 24, cnt =  221
rank 19, cnt =  238
rank  5, cnt =  237
rank 18, cnt =  249
rank  0, cnt =  274
rank  8, cnt =  257
rank  7, cnt =  249
rank 10, cnt =  211
rank  4, cnt =  258
rank 23, cnt =  232
rank 16, cnt =  203
rank 14, cnt =  216
rank 17, cnt =  221
rank 11, cnt =  206
rank 20, cnt =  259
rank  1, cnt =  224
rank 15, cnt =  231
rank  3, cnt =  218
rank 13, cnt =  213
rank  6, cnt =  248
rank 21, cnt =  256
rank 12, cnt =  241
rank  5, cnt =  238
rank 19, cnt =  239
rank 22, cnt =  246
rank  9, cnt =  217
rank  2, cnt =  222
rank  8, cnt =  258
rank 24, cnt =  222
rank  0, cnt =  275
rank 18, cnt =  250
rank 23, cnt =  233
rank 10, cnt =  212
rank 20, cnt =  260
rank  4, cnt =  259
rank 11, cnt =  207
rank 17, cnt =  222
rank 21, cnt =  257
rank 14, cnt =  217
rank  7, cnt =  250
rank  3, cnt =  219
rank  5, cnt =  239
rank 16, cnt =  204
rank 19, cnt =  240
rank  1, cnt =  225
rank  8, cnt =  259
rank  6, cnt =  249
rank  9, cnt =  218
rank 22, cnt =  247
rank 15, cnt =  232
rank 13, cnt =  214
rank 12, cnt =  242
rank  2, cnt =  223
rank 20, cnt =  261
rank 23, cnt =  234
rank 10, cnt =  213
rank  0, saving output file r00_11_map.h5
rank  18, saving output file r18_10_map.h5
rank 24, cnt =  223
rank 11, cnt =  208
rank 21, cnt =  258
rank  5, cnt =  240
rank 19, cnt =  241
rank  4, cnt =  260
rank  3, cnt =  220
rank 00, saving output file r00_11_mcf.h5
rank  8, cnt =  260
rank 18, saving output file r18_10_mcf.h5
rank  9, cnt =  219
rank 14, cnt =  218
rank 17, cnt =  223
rank 22, cnt =  248
rank  6, cnt =  250
rank  0, cnt =  276
rank  1, saving output file r01_09_map.h5
rank 20, cnt =  262
rank 16, cnt =  205
rank 18, cnt =  251
rank  7, saving output file r07_10_map.h5
rank 12, cnt =  243
rank 15, cnt =  233
rank 21, cnt =  259
rank 10, cnt =  214
rank 23, cnt =  235
rank  2, cnt =  224
rank 13, cnt =  215
rank  5, cnt =  241
rank 11, cnt =  209
rank 19, cnt =  242
rank  8, cnt =  261
rank 24, cnt =  224
rank  3, cnt =  221
rank 01, saving output file r01_09_mcf.h5
rank  4, cnt =  261
rank  9, cnt =  220
rank 07, saving output file r07_10_mcf.h5
rank  0, cnt =  277
rank 20, cnt =  263
rank 18, cnt =  252
rank  1, cnt =  226
rank 21, cnt =  260
rank 22, cnt =  249
rank 23, cnt =  236
rank  6, saving output file r06_10_map.h5
rank 10, cnt =  215
rank  7, cnt =  251
rank  5, cnt =  242
rank 14, cnt =  219
rank 19, cnt =  243
rank 16, cnt =  206
rank 15, cnt =  234
rank 11, cnt =  210
rank  8, cnt =  262
rank 17, cnt =  224
rank  2, cnt =  225
rank 12, cnt =  244
rank 13, cnt =  216
rank 06, saving output file r06_10_mcf.h5
rank  3, cnt =  222
rank 24, cnt =  225
rank  0, cnt =  278
rank 18, cnt =  253
rank 20, cnt =  264
rank 21, cnt =  261
rank  9, cnt =  221
rank  6, cnt =  251
rank  4, cnt =  262
rank  1, cnt =  227
rank  5, cnt =  243
rank 23, cnt =  237
rank 10, cnt =  216
rank 19, cnt =  244
rank 22, cnt =  250
rank  8, cnt =  263
rank 11, cnt =  211
rank  7, cnt =  252
rank 14, cnt =  220
rank 16, cnt =  207
rank  2, saving output file r02_09_map.h5
rank 15, cnt =  235
rank  0, cnt =  279
rank 18, cnt =  254
rank 13, cnt =  217
rank 20, cnt =  265
rank 21, cnt =  262
rank  1, cnt =  228
rank  3, cnt =  223
rank  6, cnt =  252
rank  4, cnt =  263
rank 17, cnt =  225
rank 12, cnt =  245
rank 10, cnt =  217
rank  5, cnt =  244
rank  9, cnt =  222
rank 23, cnt =  238
rank  24, saving output file r24_09_map.h5
rank  8, cnt =  264
rank 02, saving output file r02_09_mcf.h5
rank 11, cnt =  212
rank  22, saving output file r22_10_map.h5
rank  7, cnt =  253
rank 19, cnt =  245
rank 24, saving output file r24_09_mcf.h5
rank  2, cnt =  226
rank 21, cnt =  263
rank 20, cnt =  266
rank  0, cnt =  280
rank 18, cnt =  255
rank  1, cnt =  229
rank 14, cnt =  221
rank 16, cnt =  208
rank 15, cnt =  236
rank  4, cnt =  264
rank  6, cnt =  253
rank 10, cnt =  218
rank  5, cnt =  245
rank 23, cnt =  239
rank 24, cnt =  226
rank 22, saving output file r22_10_mcf.h5
rank  3, cnt =  224
rank  8, cnt =  265
rank 13, cnt =  218
rank 11, cnt =  213
rank  9, cnt =  223
rank 12, cnt =  246
rank 22, cnt =  251
rank 21, cnt =  264
rank  17, saving output file r17_09_map.h5
rank  2, cnt =  227
rank 20, cnt =  267
rank  0, cnt =  281
rank  7, cnt =  254
rank 18, cnt =  256
rank  1, cnt =  230
rank  4, cnt =  265
rank  5, cnt =  246
rank 10, cnt =  219
rank 16, cnt =  209
rank 23, cnt =  240
rank 24, cnt =  227
rank  8, cnt =  266
rank 19, cnt =  246
rank  6, cnt =  254
rank 15, cnt =  237
rank 14, cnt =  222
rank 13, cnt =  219
rank 11, cnt =  214
rank 17, saving output file r17_09_mcf.h5
rank  3, cnt =  225
rank 22, cnt =  252
rank 21, cnt =  265
rank 20, cnt =  268
rank  2, cnt =  228
rank  0, cnt =  282
rank  7, cnt =  255
rank 18, cnt =  257
rank  1, cnt =  231
rank  4, cnt =  266
rank 17, cnt =  226
rank 10, cnt =  220
rank 12, cnt =  247
rank  5, cnt =  247
rank 16, cnt =  210
rank 24, cnt =  228
rank  8, cnt =  267
rank 23, cnt =  241
rank  9, cnt =  224
rank 11, cnt =  215
rank  6, cnt =  255
rank 22, cnt =  253
rank 21, cnt =  266
rank 13, cnt =  220
rank 15, cnt =  238
rank  2, cnt =  229
rank  0, cnt =  283
rank 19, cnt =  247
rank  7, cnt =  256
rank 20, cnt =  269
rank 14, cnt =  223
rank 18, cnt =  258
rank  3, saving output file r03_09_map.h5
rank  1, cnt =  232
rank  4, cnt =  267
rank 10, cnt =  221
rank 16, cnt =  211
rank 24, cnt =  229
rank  8, cnt =  268
rank 23, cnt =  242
rank 12, cnt =  248
rank 03, saving output file r03_09_mcf.h5
rank 11, cnt =  216
rank 22, cnt =  254
rank 21, cnt =  267
rank 17, cnt =  227
rank  5, cnt =  248
rank  0, cnt =  284
rank 13, cnt =  221
rank  2, cnt =  230
rank 20, cnt =  270
rank  6, cnt =  256
rank  7, cnt =  257
rank 18, cnt =  259
rank  3, cnt =  226
rank  4, cnt =  268
rank  9, cnt =  225
rank  1, cnt =  233
rank  8, cnt =  269
rank 15, cnt =  239
rank 24, cnt =  230
rank 23, cnt =  243
rank 14, cnt =  224
rank 16, cnt =  212
rank 10, cnt =  222
rank 21, cnt =  268
rank 22, cnt =  255
rank 19, cnt =  248
rank 11, cnt =  217
rank  0, cnt =  285
rank  5, cnt =  249
rank  2, cnt =  231
rank  7, cnt =  258
rank 18, cnt =  260
rank 20, cnt =  271
rank  4, cnt =  269
rank  3, cnt =  227
rank 12, cnt =  249
rank  1, cnt =  234
rank  8, cnt =  270
rank  6, cnt =  257
rank 13, cnt =  222
rank 24, cnt =  231
rank 23, cnt =  244
rank 17, cnt =  228
rank 16, cnt =  213
rank 21, cnt =  269
rank 22, cnt =  256
rank 10, cnt =  223
rank 11, cnt =  218
rank  0, cnt =  286
rank 15, cnt =  240
rank 14, cnt =  225
rank  9, saving output file r09_09_map.h5
rank  7, cnt =  259
rank 18, cnt =  261
rank  4, cnt =  270
rank  2, cnt =  232
rank  5, cnt =  250
rank 20, cnt =  272
rank  3, cnt =  228
rank  1, cnt =  235
rank  8, cnt =  271
rank 19, cnt =  249
rank 24, cnt =  232
rank 21, cnt =  270
rank 16, cnt =  214
rank 23, cnt =  245
rank 09, saving output file r09_09_mcf.h5
rank 22, cnt =  257
rank  6, cnt =  258
rank 13, cnt =  223
rank  0, cnt =  287
rank 11, cnt =  219
rank 12, cnt =  250
rank  7, cnt =  260
rank 10, cnt =  224
rank 18, cnt =  262
rank  4, cnt =  271
rank  2, cnt =  233
rank  9, cnt =  226
rank 15, cnt =  241
rank 17, cnt =  229
rank  1, cnt =  236
rank 20, cnt =  273
rank  3, cnt =  229
rank  14, saving output file r14_09_map.h5
rank  5, saving output file r05_10_map.h5
rank  8, cnt =  272
rank 21, cnt =  271
rank 24, cnt =  233
rank 22, cnt =  258
rank 16, cnt =  215
rank  0, cnt =  288
rank 23, cnt =  246
rank 05, saving output file r05_10_mcf.h5
rank 11, cnt =  220
rank  7, cnt =  261
rank 18, cnt =  263
rank 14, saving output file r14_09_mcf.h5
rank  6, cnt =  259
rank 19, cnt =  250
rank 13, cnt =  224
rank  4, cnt =  272
rank  5, cnt =  251
rank  2, cnt =  234
rank 10, cnt =  225
rank  1, cnt =  237
rank 14, cnt =  226
rank 20, cnt =  274
rank  3, cnt =  230
rank  12, saving output file r12_10_map.h5
rank 22, cnt =  259
rank 21, cnt =  272
rank  8, cnt =  273
rank 24, cnt =  234
rank  0, cnt =  289
rank 15, cnt =  242
rank  9, cnt =  227
